주소,건물명,건축년도,면적,층,계약월,건물용도,월별평균 매매가,매매지수,월별평균 전세가,전세지수,2년매매가 평균,구,상세주소,기존 전세가,전세가율
서대문구 홍제동 461-0,홍제삼성래미안,2001,84,2층 초과,2023-07-01,아파트,85000.0,89.097,38500.0,83.08,107384.43833333334,서대문구,홍제동 461-0,42161.28,39.26200169630413
서초구 반포동 2-12,아크로리버파크,2016,113,2층 초과,2023-07-01,아파트,550000.0,102.799,210000.0,84.425,499339.5789264924,서초구,반포동 2-12,283236.8,56.72228117965693
서초구 반포동 2-12,아크로리버파크,2016,85,2층 초과,2023-07-01,아파트,381000.0,102.799,133800.0,84.425,414070.07252471213,서초구,반포동 2-12,230000.00000000003,55.54615396317332
서초구 반포동 2-12,아크로리버파크,2016,60,2층 초과,2023-07-01,아파트,250000.0,102.799,115000.0,84.425,274203.7469051423,서초구,반포동 2-12,185000.0,67.468078787413
송파구 방이동 212-8,코오롱아파트,1991,85,2층 초과,2023-07-01,아파트,136000.0,96.951,55000.0,84.183,140537.48641357486,송파구,방이동 212-8,71700.0,51.018416388208806
강남구 일원동 718-0,샘터마을,1994,134,2층 초과,2023-07-01,아파트,248500.0,100.163,110000.0,83.31,231159.49113404567,강남구,일원동 718-0,139000.0,60.13164301326314
강서구 화곡동 1161-0,강서 동도센트리움,2012,19,2층 초과,2023-07-01,아파트,10500.0,90.277,9450.0,81.465,9787.287557465232,강서구,화곡동 1161-0,10500.0,107.28202209601115
노원구 중계동 360-15,건영3,1995,85,2층 초과,2023-07-01,아파트,102975.0,88.952,59208.333333333336,83.126,116974.80373296292,노원구,중계동 360-15,54096.42857142857,46.24622298569796
노원구 중계동 360-15,건영3,1995,85,2층 이하,2023-07-01,아파트,91000.0,88.952,55000.0,83.126,123857.39583333333,노원구,중계동 360-15,61799.99999999999,49.896091859673966
강남구 역삼동 755-4,e-편한세상,2005,60,2층 초과,2023-07-01,아파트,184000.0,100.163,80000.0,83.31,202568.08669811013,강남구,역삼동 755-4,91270.0,45.056455578820206
마포구 신정동 30-0,서강GS,1999,84,2층 초과,2023-07-01,아파트,145000.0,93.358,55725.0,86.975,105788.45629475219,마포구,신정동 30-0,70000.0,66.1697905912939
마포구 신공덕동 155-0,신공덕1차삼성래미안1아파트,2000,60,2층 초과,2023-07-01,아파트,113666.66666666669,93.358,53800.0,86.975,122670.34343740116,마포구,신공덕동 155-0,53516.66666666665,43.626409747500446
마포구 신공덕동 155-0,신공덕1차삼성래미안1아파트,2000,85,2층 초과,2023-07-01,아파트,124500.0,93.358,59000.0,86.975,152141.54759160936,마포구,신공덕동 155-0,64770.00000000001,42.572197420957544
중랑구 중화동 450-0,한신아파트(103~109),1997,50,2층 초과,2023-07-01,아파트,53833.33333333333,91.603,29780.0,86.41,57856.50992975076,중랑구,중화동 450-0,32125.0,55.525298776241605
중랑구 중화동 450-0,한신아파트(103~109),1997,60,2층 초과,2023-07-01,아파트,60250.0,91.603,32866.666666666664,86.41,70158.21399295436,중랑구,중화동 450-0,35408.333333333336,50.46926271083414
노원구 공릉동 109-0,비선아파트,1999,49,2층 초과,2023-07-01,아파트,41325.0,88.952,25000.0,83.126,50715.32041924007,노원구,공릉동 109-0,29125.0,57.428405774107524
중랑구 상봉동 63-0,건영2차아파트,1996,85,2층 초과,2023-07-01,아파트,67000.0,91.603,40000.0,86.41,81566.00951157957,중랑구,상봉동 63-0,53500.0,65.59104744777889
서대문구 남가좌동 376-0,남가좌동현대,1999,59,2층 초과,2023-07-01,아파트,62608.33333333333,89.097,34760.0,83.08,75865.73399319265,서대문구,남가좌동 376-0,38943.75,51.33246322179441
서대문구 남가좌동 376-0,남가좌동현대,1999,59,2층 이하,2023-07-01,아파트,60999.99999999999,89.097,35000.0,83.08,73946.20108290795,서대문구,남가좌동 376-0,34130.56,46.15593431464188
강남구 압구정동 447-0,"현대14차(203,204,205,206동)",1987,85,2층 이하,2023-07-01,아파트,370000.0,100.163,75000.0,83.31,294409.44281882467,강남구,압구정동 447-0,85534.65000000001,29.052957398732893
동대문구 전농동 6-0,전농우성,1992,60,2층 초과,2023-07-01,아파트,56999.99999999999,89.772,30000.0,86.164,58958.287381255155,동대문구,전농동 6-0,23500.0,39.85868830964627
용산구 보광동 151-0,리버빌(삼성),2000,60,2층 초과,2023-07-01,아파트,107000.0,97.327,42500.0,84.515,117871.81211064191,용산구,보광동 151-0,36500.0,30.965842762931988
영등포구 신길동 4958-0,보라매에스케이뷰,2020,60,2층 초과,2023-07-01,아파트,111000.0,92.435,49613.0,85.883,127358.64748993567,영등포구,신길동 4958-0,75500.0,59.28140843829727
영등포구 신길동 4958-0,보라매에스케이뷰,2020,85,2층 초과,2023-07-01,아파트,143500.0,92.435,69000.0,85.883,143178.00616744516,영등포구,신길동 4958-0,85000.0,59.36665991883796
구로구 구로동 1265-0,구로두산,1998,45,2층 초과,2023-07-01,아파트,44500.0,92.83,23375.0,84.451,51499.34346717921,구로구,구로동 1265-0,22078.571428571428,42.87155901830518
성북구 돈암동 644-0,돈암코오롱하늘채,2016,85,2층 초과,2023-07-01,아파트,96000.0,89.128,57000.0,81.036,119880.18911414879,성북구,돈암동 644-0,64166.66666666666,53.52566353191832
강남구 대치동 1029-0,대치SKVIEW,2017,93,2층 초과,2023-07-01,아파트,320000.0,100.163,176000.0,83.31,320039.9889480798,강남구,대치동 1029-0,152956.08000000002,47.79280255031321
강남구 역삼동 716-0,동부센트레빌,1998,60,2층 초과,2023-07-01,아파트,160000.0,100.163,72495.0,83.31,187894.5803391817,강남구,역삼동 716-0,88600.0,47.154100900654996
강남구 대치동 670-0,동부센트레빌,2005,146,2층 초과,2023-07-01,아파트,459000.0,100.163,242000.0,83.31,443616.2264188035,강남구,대치동 670-0,189000.0,42.60439288385527
마포구 상수동 396-0,상수두산위브,2004,85,2층 초과,2023-07-01,아파트,106500.0,93.358,67000.0,86.975,135467.82324903653,마포구,상수동 396-0,82000.0,60.530979263803296
강동구 암사동 414-2,롯데캐슬퍼스트,2008,102,2층 초과,2023-07-01,아파트,141766.66666666666,94.01,73500.0,85.841,155907.54543402352,강동구,암사동 414-2,71779.3875,46.03971366502937
강동구 암사동 414-2,롯데캐슬퍼스트,2008,85,2층 초과,2023-07-01,아파트,128625.0,94.01,60133.333333333336,85.841,138610.6474118283,강동구,암사동 414-2,52500.0,37.87587821014674
강동구 암사동 414-2,롯데캐슬퍼스트,2008,60,2층 초과,2023-07-01,아파트,106000.0,94.01,48599.99999999999,85.841,114876.70665762822,강동구,암사동 414-2,59000.00000000001,51.35941107350869
노원구 상계동 765-0,상계주공1(고층),1988,32,2층 초과,2023-07-01,아파트,35600.0,88.952,15000.0,83.126,47868.46144328622,노원구,상계동 765-0,13500.000000000002,28.20228516430298
노원구 상계동 765-0,상계주공1(고층),1988,58,2층 초과,2023-07-01,아파트,56900.00000000001,88.952,23137.5,83.126,63898.323505073815,노원구,상계동 765-0,20862.5,32.64952639695378
동작구 사당동 169-8,대림(169-8),1990,85,2층 초과,2023-07-01,아파트,115000.0,96.056,50600.0,83.141,134647.2989574263,동작구,사당동 169-8,62300.00000000001,46.2690306321692
성북구 하월곡동 222-0,월곡두산위브,2003,60,2층 초과,2023-07-01,아파트,67600.0,89.128,35956.0,81.036,72803.31472055872,성북구,하월곡동 222-0,40875.0,56.14442166114372
성북구 하월곡동 222-0,월곡두산위브,2003,85,2층 초과,2023-07-01,아파트,77250.0,89.128,41147.5,81.036,83546.84663389162,성북구,하월곡동 222-0,44075.0,52.75483369604584
노원구 상계동 749-5,상계주공4(고층),1988,41,2층 초과,2023-07-01,아파트,43500.0,88.952,18000.0,83.126,54566.062587466564,노원구,상계동 749-5,20000.0,36.65281871482121
송파구 장지동 884-0,위례2차아이파크,2016,108,2층 초과,2023-07-01,아파트,178500.0,96.951,88000.0,84.183,185187.9695051254,송파구,장지동 884-0,102431.62020021524,55.31224327041411
성동구 옥수동 250-0,삼성,1999,60,2층 초과,2023-07-01,아파트,114000.0,94.874,51333.333333333336,84.774,128644.20392218501,성동구,옥수동 250-0,34566.25,26.869652068357947
중구 신당동 843-0,삼성,1999,60,2층 초과,2023-07-01,아파트,89500.0,89.391,45750.0,84.522,98546.04438184753,중구,신당동 843-0,46925.0,47.617334916228984
강북구 번동 470-1,삼성,1998,60,2층 초과,2023-07-01,아파트,46300.00000000001,86.831,32000.0,81.235,54702.19239723875,강북구,번동 470-1,40727.77316791807,74.4536395765628
마포구 도화동 550-0,삼성,1997,72,2층 초과,2023-07-01,아파트,119750.0,93.358,54500.00000000001,86.975,127388.0723947623,마포구,도화동 550-0,69000.0,54.16519671180534
송파구 오금동 160-0,삼성,1989,74,2층 초과,2023-07-01,아파트,93000.0,96.951,50000.0,84.183,107126.84564491123,송파구,오금동 160-0,37275.0,34.79519981719041
중구 신당동 843-0,삼성,1999,85,2층 초과,2023-07-01,아파트,90000.0,89.391,52000.0,84.522,113649.22086076411,중구,신당동 843-0,70000.0,61.59303114427824
마포구 도화동 550-0,삼성,1997,85,2층 초과,2023-07-01,아파트,110000.0,93.358,59999.99999999999,86.975,146995.97493934826,마포구,도화동 550-0,55216.240000000005,37.563096556067386
금천구 독산동 1147-0,금천롯데캐슬골드파크1차,2016,84,2층 초과,2023-07-01,아파트,100500.0,89.195,64666.66666666666,80.357,115008.37412451241,금천구,독산동 1147-0,75000.0,65.21264261922542
성동구 옥수동 561-0,래미안 옥수 리버젠,2012,134,2층 초과,2023-07-01,아파트,258000.0,94.874,169700.0,84.774,247103.09184131262,성동구,옥수동 561-0,153774.6378413132,62.23096469390431
성동구 옥수동 561-0,래미안 옥수 리버젠,2012,85,2층 초과,2023-07-01,아파트,185000.0,94.874,90500.0,84.774,193447.80612954273,성동구,옥수동 561-0,109214.28571428574,56.4567197216753
성동구 옥수동 561-0,래미안 옥수 리버젠,2012,85,2층 이하,2023-07-01,아파트,154000.0,94.874,85000.0,84.774,143655.15182531558,성동구,옥수동 561-0,110411.4,76.85864279636839
송파구 문정동 1-0,문정래미안,2004,85,2층 초과,2023-07-01,아파트,135000.0,96.951,64000.0,84.183,167177.02925669806,송파구,문정동 1-0,89791.20999999999,53.71025576852835
송파구 문정동 1-0,문정래미안,2004,151,2층 초과,2023-07-01,아파트,157000.0,96.951,86500.0,84.183,193960.7943760133,송파구,문정동 1-0,73500.0,37.8942560203752
동대문구 제기동 1212-0,한신아파트,2004,85,2층 초과,2023-07-01,아파트,76000.0,89.772,44666.66666666666,86.164,88480.25881638506,동대문구,제기동 1212-0,38300.0,43.28649182579864
강북구 번동 242-0,주공1단지,1991,41,2층 초과,2023-07-01,아파트,42500.0,86.831,14876.666666666666,81.235,55234.68143462969,강북구,번동 242-0,16071.42857142857,29.096625804657034
강북구 번동 242-0,주공1단지,1991,50,2층 초과,2023-07-01,아파트,51999.99999999999,86.831,21700.0,81.235,61124.31196056207,강북구,번동 242-0,21950.0,35.910424667294954
마포구 아현동 777-0,마포래미안푸르지오4단지,2014,114,2층 초과,2023-07-01,아파트,180000.0,93.358,103000.0,86.975,214230.93403526334,마포구,아현동 777-0,141296.07502535317,65.95502916590712
마포구 아현동 777-0,마포래미안푸르지오4단지,2014,115,2층 초과,2023-07-01,아파트,214500.00000000003,93.358,114666.66666666669,86.975,212416.92223959533,마포구,아현동 777-0,115000.0,54.13881285328386
마포구 아현동 777-0,마포래미안푸르지오4단지,2014,115,2층 이하,2023-07-01,아파트,183000.0,93.358,120000.0,86.975,193746.43376276808,마포구,아현동 777-0,104086.19743395914,53.722897197378614
마포구 아현동 777-0,마포래미안푸르지오4단지,2014,84,2층 초과,2023-07-01,아파트,176000.0,93.358,86000.0,86.975,180284.14140723614,마포구,아현동 777-0,88200.0,48.92277230350993
마포구 아현동 777-0,마포래미안푸르지오4단지,2014,85,2층 초과,2023-07-01,아파트,176750.0,93.358,89000.0,86.975,174844.70795775438,마포구,아현동 777-0,97600.0,55.820963150673066
영등포구 신길동 4964-0,신길센트럴자이아파트,2021,60,2층 초과,2023-07-01,아파트,110000.0,92.435,55000.0,85.883,123590.28250811738,영등포구,신길동 4964-0,72000.0,58.2570073786109
도봉구 창동 807-0,쌍용,1997,135,2층 초과,2023-07-01,아파트,94000.0,85.441,48500.0,83.071,119688.36516855912,도봉구,창동 807-0,51650.0,43.153735057923505
동대문구 이문동 64-0,쌍용,2000,85,2층 초과,2023-07-01,아파트,75750.0,89.772,42500.0,86.164,83931.6553848083,동대문구,이문동 64-0,37000.0,44.083486534803924
송파구 풍납동 401-1,쌍용,1994,85,2층 초과,2023-07-01,아파트,113000.0,96.951,58500.0,84.183,123591.28885697271,송파구,풍납동 401-1,70622.3,57.14181044080573
도봉구 창동 807-0,쌍용,1997,60,2층 초과,2023-07-01,아파트,67000.0,85.441,22000.0,83.071,73834.52292174606,도봉구,창동 807-0,33312.5,45.1177832290004
동대문구 이문동 64-0,쌍용,2000,60,2층 초과,2023-07-01,아파트,62612.5,89.772,34333.333333333336,86.164,74568.46104877032,동대문구,이문동 64-0,32950.0,44.187582171569254
종로구 창신동 702-0,창신쌍용1,1992,55,2층 초과,2023-07-01,아파트,65000.00000000001,92.053,30333.33333333333,86.931,68448.70620875015,종로구,창신동 702-0,32500.000000000004,47.480809791910076
서대문구 남가좌동 377-0,DMC래미안클라시스,2000,60,2층 초과,2023-07-01,아파트,73675.0,89.097,39000.0,83.08,80553.84603656638,서대문구,남가좌동 377-0,33600.0,41.71123000725218
송파구 가락동 96-1,우성,1986,44,2층 초과,2023-07-01,아파트,85000.0,96.951,34986.666666666664,84.183,98811.36887087428,송파구,가락동 96-1,38185.71428571428,38.64506151677242
동작구 노량진동 323-0,우성,1997,125,2층 초과,2023-07-01,아파트,103000.0,96.056,61500.0,83.141,121791.72488942486,동작구,노량진동 323-0,47250.0,38.79573923671616
영등포구 당산동2가 16-1,당산대우,1999,32,2층 초과,2023-07-01,아파트,35300.0,92.435,21271.25,85.883,38937.97422657227,영등포구,당산동2가 16-1,24700.0,63.43421939794723
강서구 내발산동 759-0,마곡수명산파크6단지,2007,85,2층 초과,2023-07-01,아파트,85450.0,90.277,51500.0,81.465,105166.31595897955,강서구,내발산동 759-0,70000.0,66.56123623014778
송파구 신천동 17-0,파크리오,2008,35,2층 초과,2023-07-01,아파트,89000.0,96.951,48999.99999999999,84.183,94602.86341247031,송파구,신천동 17-0,47983.333333333336,50.72080442652679
송파구 신천동 17-0,파크리오,2008,85,2층 초과,2023-07-01,아파트,216812.5,96.951,93450.0,84.183,203815.88763244255,송파구,신천동 17-0,96708.0,47.44870536020295
송파구 신천동 17-0,파크리오,2008,122,2층 초과,2023-07-01,아파트,251000.00000000003,96.951,133000.0,84.183,253683.77613781558,송파구,신천동 17-0,143587.5,56.60097866171585
송파구 신천동 17-0,파크리오,2008,60,2층 초과,2023-07-01,아파트,167700.0,96.951,80166.66666666667,84.183,177694.27698205694,송파구,신천동 17-0,73090.0,41.13244457916921
마포구 신공덕동 159-0,신공덕래미안2차,2000,59,2층 초과,2023-07-01,아파트,92750.0,93.358,44366.66666666666,86.975,105708.3023431538,마포구,신공덕동 159-0,48500.0,45.880975216646355
동대문구 답십리동 1009-0,힐스테이트청계,2018,49,2층 초과,2023-07-01,아파트,83000.0,89.772,41500.0,86.164,98087.7544906421,동대문구,답십리동 1009-0,49000.0,49.95526735671655
동대문구 답십리동 1009-0,힐스테이트청계,2018,60,2층 초과,2023-07-01,아파트,99000.0,89.772,51133.333333333336,86.164,115377.67538933999,동대문구,답십리동 1009-0,66500.0,57.63679999237018
동대문구 답십리동 1009-0,힐스테이트청계,2018,85,2층 초과,2023-07-01,아파트,118500.0,89.772,65000.00000000001,86.164,130787.91664475844,동대문구,답십리동 1009-0,61306.83,46.87499546805953
노원구 중계동 363-0,대림벽산(363),1993,141,2층 초과,2023-07-01,아파트,125000.0,88.952,72000.0,83.126,144800.36142504387,노원구,중계동 363-0,68815.11,47.52412861595118
관악구 봉천동 1730-0,e편한세상서울대입구1단지,2019,85,2층 초과,2023-07-01,아파트,110500.0,91.077,62514.28571428572,81.528,126709.81400560588,관악구,봉천동 1730-0,61581.25000000001,48.60022128773351
강동구 길동 454-1,일성하이츠오피스텔,1993,23,2층 초과,2023-07-01,오피스텔,7900.0,94.01,6500.0,85.841,7923.529907985299,강동구,길동 454-1,7800.0,98.44097379047176
마포구 창전동 449-0,마포웨스트리버태영데시앙,2019,85,2층 초과,2023-07-01,아파트,127000.0,93.358,65048.00000000001,86.975,154960.67056229446,마포구,창전동 449-0,90000.0,58.0792530604208
송파구 오금동 30-2,쌍용스위닷홈(201동),2005,144,2층 초과,2023-07-01,아파트,132000.0,96.951,100000.0,84.183,135390.71193048527,송파구,오금동 30-2,94237.09058419804,69.60380755851475
중랑구 신내동 657-0,신내9진흥,1996,50,2층 초과,2023-07-01,아파트,42575.0,91.603,25000.0,86.41,58256.004072515236,중랑구,신내동 657-0,30525.000000000004,52.39803259077544
강동구 강일동 673-0,강일리버파크4단지,2009,85,2층 초과,2023-07-01,아파트,87000.0,94.01,20335.0,85.841,102370.5743319085,강동구,강일동 673-0,42173.4,41.19679925137894
마포구 도화동 357-0,도화동현대,1996,68,2층 초과,2023-07-01,아파트,93750.0,93.358,44500.0,86.975,113471.22831712443,마포구,도화동 357-0,38800.0,34.193689955980254
마포구 도화동 357-0,도화동현대,1996,55,2층 초과,2023-07-01,아파트,85000.0,93.358,38000.0,86.975,97836.96754809377,마포구,도화동 357-0,45000.0,45.99488427304262
노원구 상계동 670-0,상계주공9(고층),1988,41,2층 초과,2023-07-01,아파트,39000.0,88.952,13800.0,83.126,52817.00997566746,노원구,상계동 670-0,16916.666666666668,32.02882305238425
노원구 상계동 670-0,상계주공9(고층),1988,46,2층 초과,2023-07-01,아파트,41375.0,88.952,17175.0,83.126,53067.49069166229,노원구,상계동 670-0,16131.25,30.397612153412908
노원구 상계동 670-0,상계주공9(고층),1988,50,2층 초과,2023-07-01,아파트,49000.00000000001,88.952,21149.444444444445,83.126,59384.44819562912,노원구,상계동 670-0,21150.0,35.61538524417359
관악구 봉천동 1730-1,e편한세상서울대입구2단지,2019,60,2층 초과,2023-07-01,아파트,97000.0,91.077,52681.66666666666,81.528,112167.58927997902,관악구,봉천동 1730-1,53800.0,47.96394425996891
강남구 대치동 945-20,대치3차 아이파크 오피스텔,2019,22,2층 초과,2023-07-01,오피스텔,35000.0,100.163,26200.000000000004,83.31,41136.71468006438,강남구,대치동 945-20,30400.0,73.89992184945291
강서구 방화동 839-0,방화그린,1993,40,2층 초과,2023-07-01,아파트,42500.0,90.277,18040.0,81.465,56452.45108635448,강서구,방화동 839-0,23042.85714285714,40.81816944955822
강서구 방화동 839-0,방화그린,1993,33,2층 초과,2023-07-01,아파트,41000.0,90.277,17000.0,81.465,37158.72114508216,강서구,방화동 839-0,20086.6,54.056219861749454
도봉구 창동 299-0,상아1차아파트,1987,85,2층 초과,2023-07-01,아파트,65000.0,85.441,32475.0,83.071,85407.6809502152,도봉구,창동 299-0,31158.06225,36.4815692257963
서대문구 북가좌동 481-0,DMC래미안e편한세상,2012,85,2층 초과,2023-07-01,아파트,115500.0,89.097,59339.99999999999,83.08,114833.38802780007,서대문구,북가좌동 481-0,64946.42857142857,56.55709518533553
서대문구 북가좌동 481-0,DMC래미안e편한세상,2012,85,2층 이하,2023-07-01,아파트,107000.0,89.097,52900.0,83.08,116260.34677926282,서대문구,북가좌동 481-0,74642.44372990353,64.20283940114429
서대문구 북가좌동 481-0,DMC래미안e편한세상,2012,121,2층 초과,2023-07-01,아파트,145000.0,89.097,74000.0,83.08,157891.2179572662,서대문구,북가좌동 481-0,103333.3333333333,65.44590298955121
서대문구 북가좌동 481-0,DMC래미안e편한세상,2012,60,2층 초과,2023-07-01,아파트,92625.0,89.097,50000.0,83.08,100924.37671674568,서대문구,북가좌동 481-0,45000.0,44.587840384981504
양천구 목동 951-0,금호어울림,2004,85,2층 초과,2023-07-01,아파트,103500.0,94.465,62000.0,81.59,121299.44639226771,양천구,목동 951-0,55650.0,45.87819784439464
송파구 장지동 849-0,송파파인타운3단지,2008,85,2층 초과,2023-07-01,아파트,112600.0,96.951,62875.0,84.183,128700.58578950576,송파구,장지동 849-0,61387.5,47.69791809681533
송파구 잠실동 86-0,아시아선수촌아파트,1986,99,2층 초과,2023-07-01,아파트,274500.0,96.951,88000.0,84.183,304254.38605429995,송파구,잠실동 86-0,86310.5395,28.367886694851542
노원구 하계동 274-0,청솔(시영7),1989,50,2층 초과,2023-07-01,아파트,45000.0,88.952,22800.0,83.126,55949.907184846285,노원구,하계동 274-0,24000.0,42.89551351838572
노원구 하계동 274-0,청솔(시영7),1989,59,2층 초과,2023-07-01,아파트,54500.00000000001,88.952,29500.000000000004,83.126,59531.46879000974,노원구,하계동 274-0,23291.268,39.12429589492779
노원구 하계동 274-0,청솔(시영7),1989,60,2층 초과,2023-07-01,아파트,48000.0,88.952,29000.0,83.126,60156.45793125976,노원구,하계동 274-0,25200.0,41.890764294659455
마포구 도화동 555-0,마포 한화 오벨리스크,2004,76,2층 초과,2023-07-01,오피스텔,104000.0,93.358,48300.0,86.975,102526.92448102667,마포구,도화동 555-0,48766.66666666666,47.564741567656476
강서구 등촌동 687-0,"등촌1,2단지주공아파트",1994,42,2층 초과,2023-07-01,아파트,52000.00000000001,90.277,23800.0,81.465,62212.70852227961,강서구,등촌동 687-0,22495.83333333333,36.15954660658621
강서구 내발산동 749-0,마곡수명산파크5단지,2008,60,2층 초과,2023-07-01,아파트,75000.0,90.277,45000.0,81.465,82945.19448543323,강서구,내발산동 749-0,42100.0,50.75640639723085
용산구 이태원동 22-2,청화1,1982,143,2층 초과,2023-07-01,아파트,260000.00000000003,97.327,66000.0,84.515,238388.5451557124,용산구,이태원동 22-2,85601.8,35.908520664902746
강서구 화곡동 998-5,강서크라운팰리스,2019,30,2층 초과,2023-07-01,아파트,32000.0,90.277,20000.0,81.465,25134.772321967288,강서구,화곡동 998-5,20500.0,81.56031706753679
마포구 상암동 1752-0,상암월드컵파크9단지,2010,85,2층 초과,2023-07-01,아파트,95000.0,93.358,45750.0,86.975,97873.5804597005,마포구,상암동 1752-0,61691.08125,63.03139310960565
동작구 흑석동 339-0,흑석한강센트레빌Ⅱ,2012,85,2층 초과,2023-07-01,아파트,142000.0,96.056,69000.0,83.141,157475.13167939015,동작구,흑석동 339-0,65100.0,41.33986065338854
강동구 천호동 570-0,강변그대가갤럭시,2009,85,2층 초과,2023-07-01,아파트,100000.0,94.01,61440.0,85.841,115183.07468489923,강동구,천호동 570-0,50371.5,43.731685525671956
성동구 하왕십리동 1066-0,텐즈힐(1단지),2015,85,2층 초과,2023-07-01,아파트,150000.0,94.874,81333.33333333333,84.774,151938.36637507658,성동구,하왕십리동 1066-0,85050.0,55.97664502331472
강동구 고덕동 688-0,래미안힐스테이트고덕,2016,72,2층 초과,2023-07-01,아파트,116500.0,94.01,66000.0,85.841,140948.84608550757,강동구,고덕동 688-0,54570.0,38.71617364422745
강동구 고덕동 688-0,래미안힐스테이트고덕,2016,85,2층 초과,2023-07-01,아파트,139500.0,94.01,69508.33333333333,85.841,148510.39205842817,강동구,고덕동 688-0,70547.36842105263,47.50332110987715
강동구 고덕동 688-0,래미안힐스테이트고덕,2016,59,2층 초과,2023-07-01,아파트,119833.33333333331,94.01,53082.0,85.841,129951.09600704175,강동구,고덕동 688-0,66178.57142857143,50.92575088784582
구로구 개봉동 492-0,개봉푸르지오,2014,85,2층 초과,2023-07-01,아파트,83750.0,92.83,47000.0,84.451,89211.23534306855,구로구,개봉동 492-0,43000.0,48.20020688497391
구로구 개봉동 492-0,개봉푸르지오,2014,60,2층 초과,2023-07-01,아파트,65000.0,92.83,40000.0,84.451,62423.825324379235,구로구,개봉동 492-0,47466.17341458273,76.03855285690912
강남구 개포동 1280-0,래미안블레스티지,2019,85,2층 초과,2023-07-01,아파트,269333.3333333333,100.163,117500.0,83.31,290943.7315156993,강남구,개포동 1280-0,143800.0,49.42536457165105
강남구 개포동 1280-0,래미안블레스티지,2019,60,2층 초과,2023-07-01,아파트,202000.0,100.163,92666.66666666669,83.31,203540.2106933626,강남구,개포동 1280-0,120000.0,58.956409444216604
강남구 개포동 1280-0,래미안블레스티지,2019,127,2층 초과,2023-07-01,아파트,430000.0,100.163,193500.00000000003,83.31,446038.20448811934,강남구,개포동 1280-0,137358.58500000002,30.795251083398778
강서구 가양동 1500-0,강서한강자이,2013,85,2층 초과,2023-07-01,아파트,116800.0,90.277,63500.0,81.465,126367.95155674573,강서구,가양동 1500-0,79000.0,62.5158507570845
노원구 상계동 1282-0,상계2차중앙하이츠,1998,135,2층 초과,2023-07-01,아파트,95000.0,88.952,55000.0,83.126,107251.91269237416,노원구,상계동 1282-0,48094.25382389418,44.84232739218438
영등포구 당산동5가 12-0,당산효성1차,1999,60,2층 이하,2023-07-01,아파트,91733.33333333331,92.435,54000.0,85.883,111387.34056924701,영등포구,당산동5가 12-0,60385.2,54.21190567204527
서대문구 홍은동 467-0,북한산두산위브,2020,85,2층 초과,2023-07-01,아파트,82000.0,89.097,52000.00000000001,83.08,95037.08399530784,서대문구,홍은동 467-0,60000.0,63.13325017733321
서초구 방배동 1344-0,방배1차현대홈타운,1999,85,2층 초과,2023-07-01,아파트,188000.0,102.799,80000.0,84.425,207679.99619664592,서초구,방배동 1344-0,98000.0,47.18798237419398
강동구 상일동 521-0,고덕자이,2021,84,2층 초과,2023-07-01,아파트,142250.0,94.01,74666.66666666667,85.841,151727.04100415803,강동구,상일동 521-0,81666.66666666667,53.824727699282434
강동구 상일동 521-0,고덕자이,2021,60,2층 초과,2023-07-01,아파트,105000.0,94.01,62250.0,85.841,115371.56051477864,강동구,상일동 521-0,76300.0,66.13414923015301
노원구 상계동 172-0,상계대림,1989,60,2층 초과,2023-07-01,아파트,50000.0,88.952,20000.0,83.126,55456.56706142525,노원구,상계동 172-0,24100.0,43.457432143800325
성북구 길음동 1286-0,길음뉴타운9단지(래미안),2010,60,2층 초과,2023-07-01,아파트,82500.0,89.128,45000.0,81.036,91049.28543144876,성북구,길음동 1286-0,47787.5,52.485310316882526
서대문구 남가좌동 384-0,DMC파크뷰자이2단지,2015,85,2층 초과,2023-07-01,아파트,114000.0,89.097,61108.333333333336,83.08,122749.77441864855,서대문구,남가좌동 384-0,69775.0,56.84328165201056
강남구 일원동 615-0,우성7,1987,84,2층 초과,2023-07-01,아파트,209000.0,100.163,71750.0,83.31,231711.99592006532,강남구,일원동 615-0,61800.0,26.671040381232313
동작구 흑석동 336-0,흑석한강푸르지오,2012,85,2층 초과,2023-07-01,아파트,137250.0,96.056,70500.0,83.141,159424.90344267184,동작구,흑석동 336-0,71492.86357142858,44.8442257311054
강서구 등촌동 649-14,우림보보카운티뷰,2004,27,2층 초과,2023-07-01,오피스텔,15500.0,90.277,15000.0,81.465,15623.638332563978,강서구,등촌동 649-14,14333.333333333332,91.74132828880649
도봉구 창동 305-0,창동주공1단지,1990,50,2층 초과,2023-07-01,아파트,52500.00000000001,85.441,20690.0,83.071,68382.08765812164,도봉구,창동 305-0,25000.0,36.55928161331995
강서구 마곡동 758-3,마곡헤리움2차,2016,23,2층 초과,2023-07-01,오피스텔,18000.0,90.277,16066.666666666666,81.465,17226.326242313775,강서구,마곡동 758-3,14276.5,82.87605725782676
성동구 행당동 375-0,두산위브,2009,60,2층 초과,2023-07-01,아파트,115800.0,94.874,54000.0,84.774,130979.63990192414,성동구,행당동 375-0,51000.0,38.9373493759703
구로구 신도림동 637-0,우성3,1993,85,2층 초과,2023-07-01,아파트,99000.0,92.83,45000.0,84.451,115289.19419285032,구로구,신도림동 637-0,59000.0,51.17565476371323
